GEOID,NAME,variable,estimate,moe,Sex,Age,zip_pop,prop_sex,prop_age,prop_sex_age
60639,ZCTA5 60639,B01001I_008,2967,371,Male,20 to 24 years,70538,0.5052170461311634,0.08335932405228387,0.042062434432504466
60639,ZCTA5 60639,B01001I_009,2434,364,Male,25 to 29 years,70538,0.5052170461311634,0.06872891207576058,0.03450622359579234
60639,ZCTA5 60639,B01001I_010,2609,367,Male,30 to 34 years,70538,0.5052170461311634,0.07576058294819814,0.03698715585925317
60639,ZCTA5 60639,B01001I_011,6044,561,Male,35 to 44 years,70538,0.5052170461311634,0.16039581502169042,0.08568431200204145
60639,ZCTA5 60639,B01001I_012,4391,472,Male,45 to 54 years,70538,0.5052170461311634,0.1229124727097451,0.062250134679180016
60639,ZCTA5 60639,B01001I_013,3512,426,Male,55 to 64 years,70538,0.5052170461311634,0.09514020811477501,0.04978876633871105
60639,ZCTA5 60639,B01001I_014,1348,207,Male,65 to 74 years,70538,0.5052170461311634,0.042062434432504466,0.019110266806543992
60639,ZCTA5 60639,B01001I_015,471,126,Male,75 to 84 years,70538,0.5052170461311634,0.017650060960049903,0.006677251977657433
60639,ZCTA5 60639,B01001I_016,80,43,Male,85 years and over,70538,0.5052170461311634,0.002849527914032153,0.0011341404632963792
60639,ZCTA5 60639,B01001I_018,2923,424,Female,Under 5 years,70538,0.49478295386883664,0.07974425132552666,0.041438657177691456
60639,ZCTA5 60639,B01001I_019,2962,401,Female,5 to 9 years,70538,0.49478295386883664,0.08832118857920554,0.04199155065354844
60639,ZCTA5 60639,B01001I_020,2765,353,Female,10 to 14 years,70538,0.49478295386883664,0.08204088576370183,0.03919872976268111
60639,ZCTA5 60639,B01001I_021,1815,269,Female,15 to 17 years,70538,0.49478295386883664,0.048286030224843346,0.025730811761036605
60639,ZCTA5 60639,B01001I_022,1112,213,Female,18 and 19 years,70538,0.49478295386883664,0.03274830587768295,0.01576455243981967
60639,ZCTA5 60639,B01001I_023,2913,434,Female,20 to 24 years,70538,0.49478295386883664,0.08335932405228387,0.04129688961977941
60639,ZCTA5 60639,B01001I_024,2414,369,Female,25 to 29 years,70538,0.49478295386883664,0.06872891207576058,0.03422268847996825
60639,ZCTA5 60639,B01001I_025,2735,388,Female,30 to 34 years,70538,0.49478295386883664,0.07576058294819814,0.03877342708894497
60639,ZCTA5 60639,B01001I_026,5270,454,Female,35 to 44 years,70538,0.49478295386883664,0.16039581502169042,0.07471150301964899
60639,ZCTA5 60639,B01001I_027,4279,369,Female,45 to 54 years,70538,0.49478295386883664,0.1229124727097451,0.06066233803056509
60639,ZCTA5 60639,B01001I_028,3199,366,Female,55 to 64 years,70538,0.49478295386883664,0.09514020811477501,0.04535144177606396
60639,ZCTA5 60639,B01001I_029,1619,253,Female,65 to 74 years,70538,0.49478295386883664,0.042062434432504466,0.022952167625960477
60639,ZCTA5 60639,B01001I_030,774,180,Female,75 to 84 years,70538,0.49478295386883664,0.017650060960049903,0.01097280898239247
60639,ZCTA5 60639,B01001I_031,121,82,Female,85 years and over,70538,0.49478295386883664,0.002849527914032153,0.0017153874507357736
60640,ZCTA5 60640,B01001I_003,472,211,Male,Under 5 years,9939,0.5602173256866888,0.07385048797665761,0.047489687091256665
60640,ZCTA5 60640,B01001I_004,334,165,Male,5 to 9 years,9939,0.5602173256866888,0.04638293590904517,0.033604990441694335
60640,ZCTA5 60640,B01001I_005,428,206,Male,10 to 14 years,9939,0.5602173256866888,0.08059160881376395,0.043062682362410704
60640,ZCTA5 60640,B01001I_006,154,113,Male,15 to 17 years,9939,0.5602173256866888,0.038132608914377704,0.015494516550960862
60640,ZCTA5 60640,B01001I_007,88,55,Male,18 and 19 years,9939,0.5602173256866888,0.016299426501660125,0.00885400945769192
60640,ZCTA5 60640,B01001I_008,431,172,Male,20 to 24 years,9939,0.5602173256866888,0.07042962068618573,0.04336452359392293
60640,ZCTA5 60640,B01001I_009,619,198,Male,25 to 29 years,9939,0.5602173256866888,0.10252540497031895,0.06227990743535567
60640,ZCTA5 60640,B01001I_010,429,156,Male,30 to 34 years,9939,0.5602173256866888,0.07676828654794245,0.04316329610624811
60640,ZCTA5 60640,B01001I_011,1062,240,Male,35 to 44 years,9939,0.5602173256866888,0.1951906630445719,0.1068517959553275
60640,ZCTA5 60640,B01001I_012,799,322,Male,45 to 54 years,9939,0.5602173256866888,0.13220645940235437,0.08039038132608914
60640,ZCTA5 60640,B01001I_013,562,177,Male,55 to 64 years,9939,0.5602173256866888,0.08592413723714659,0.0565449240366234
60640,ZCTA5 60640,B01001I_014,136,65,Male,65 to 74 years,9939,0.5602173256866888,0.04648354965288258,0.013683469161887514
60640,ZCTA5 60640,B01001I_015,44,42,Male,75 to 84 years,9939,0.5602173256866888,0.025254049703189455,0.00442700472884596
60640,ZCTA5 60640,B01001I_016,10,15,Male,85 years and over,9939,0.5602173256866888,0.00996076063990341,0.0010061374383740819
60640,ZCTA5 60640,B01001I_018,262,109,Female,Under 5 years,9939,0.4397826743133112,0.07385048797665761,0.026360800885400947
60640,ZCTA5 60640,B01001I_019,127,76,Female,5 to 9 years,9939,0.4397826743133112,0.04638293590904517,0.012777945467350841
60640,ZCTA5 60640,B01001I_020,373,148,Female,10 to 14 years,9939,0.4397826743133112,0.08059160881376395,0.03752892645135326
60640,ZCTA5 60640,B01001I_021,225,130,Female,15 to 17 years,9939,0.4397826743133112,0.038132608914377704,0.022638092363416844
60640,ZCTA5 60640,B01001I_022,74,53,Female,18 and 19 years,9939,0.4397826743133112,0.016299426501660125,0.007445417043968206
60640,ZCTA5 60640,B01001I_023,269,113,Female,20 to 24 years,9939,0.4397826743133112,0.07042962068618573,0.027065097092262805
60640,ZCTA5 60640,B01001I_024,400,154,Female,25 to 29 years,9939,0.4397826743133112,0.10252540497031895,0.04024549753496327
60640,ZCTA5 60640,B01001I_025,334,165,Female,30 to 34 years,9939,0.4397826743133112,0.07676828654794245,0.033604990441694335
60640,ZCTA5 60640,B01001I_026,878,237,Female,35 to 44 years,9939,0.4397826743133112,0.1951906630445719,0.08833886708924439
60640,ZCTA5 60640,B01001I_027,515,168,Female,45 to 54 years,9939,0.4397826743133112,0.13220645940235437,0.05181607807626522
60640,ZCTA5 60640,B01001I_028,292,124,Female,55 to 64 years,9939,0.4397826743133112,0.08592413723714659,0.029379213200523193
60640,ZCTA5 60640,B01001I_029,326,184,Female,65 to 74 years,9939,0.4397826743133112,0.04648354965288258,0.03280008049099507
60640,ZCTA5 60640,B01001I_030,207,158,Female,75 to 84 years,9939,0.4397826743133112,0.025254049703189455,0.020827044974343494
60640,ZCTA5 60640,B01001I_031,89,53,Female,85 years and over,9939,0.4397826743133112,0.00996076063990341,0.008954623201529328
60641,ZCTA5 60641,B01001I_003,1533,309,Male,Under 5 years,38350,0.49027379400260757,0.07736636245110821,0.03997392438070404
60641,ZCTA5 60641,B01001I_004,1714,328,Male,5 to 9 years,38350,0.49027379400260757,0.08461538461538462,0.04469361147327249
60641,ZCTA5 60641,B01001I_005,1556,229,Male,10 to 14 years,38350,0.49027379400260757,0.08195567144719687,0.040573663624511085
60641,ZCTA5 60641,B01001I_006,935,246,Male,15 to 17 years,38350,0.49027379400260757,0.047900912646675356,0.02438070404172099
60641,ZCTA5 60641,B01001I_007,527,123,Male,18 and 19 years,38350,0.49027379400260757,0.030847457627118643,0.013741851368970014
60641,ZCTA5 60641,B01001I_008,1305,241,Male,20 to 24 years,38350,0.49027379400260757,0.07616688396349414,0.03402868318122555
60641,ZCTA5 60641,B01001I_009,1668,281,Male,25 to 29 years,38350,0.49027379400260757,0.0875619295958279,0.04349413298565841
60641,ZCTA5 60641,B01001I_010,1359,219,Male,30 to 34 years,38350,0.49027379400260757,0.07405475880052151,0.0354367666232073
60641,ZCTA5 60641,B01001I_011,2820,330,Male,35 to 44 years,38350,0.49027379400260757,0.1430508474576271,0.07353324641460235
60641,ZCTA5 60641,B01001I_012,2611,321,Male,45 to 54 years,38350,0.49027379400260757,0.1330638852672751,0.06808344198174707
60641,ZCTA5 60641,B01001I_013,1699,287,Male,55 to 64 years,38350,0.49027379400260757,0.09647979139504563,0.044302477183833115
60641,ZCTA5 60641,B01001I_014,702,172,Male,65 to 74 years,38350,0.49027379400260757,0.04265971316818774,0.01830508474576271
60641,ZCTA5 60641,B01001I_015,344,104,Male,75 to 84 years,38350,0.49027379400260757,0.020730117340286833,0.008970013037809648
60641,ZCTA5 60641,B01001I_016,29,30,Male,85 years and over,38350,0.49027379400260757,0.003546284224250326,7.561929595827901e-4
60641,ZCTA5 60641,B01001I_018,1434,247,Female,Under 5 years,38350,0.5097262059973925,0.07736636245110821,0.03739243807040417
60641,ZCTA5 60641,B01001I_019,1531,250,Female,5 to 9 years,38350,0.5097262059973925,0.08461538461538462,0.03992177314211213
60641,ZCTA5 60641,B01001I_020,1587,274,Female,10 to 14 years,38350,0.5097262059973925,0.08195567144719687,0.041382007822685786
60641,ZCTA5 60641,B01001I_021,902,203,Female,15 to 17 years,38350,0.5097262059973925,0.047900912646675356,0.02352020860495437
60641,ZCTA5 60641,B01001I_022,656,161,Female,18 and 19 years,38350,0.5097262059973925,0.030847457627118643,0.01710560625814863
60641,ZCTA5 60641,B01001I_023,1616,248,Female,20 to 24 years,38350,0.5097262059973925,0.07616688396349414,0.04213820078226858
60641,ZCTA5 60641,B01001I_024,1690,224,Female,25 to 29 years,38350,0.5097262059973925,0.0875619295958279,0.04406779661016949
60641,ZCTA5 60641,B01001I_025,1481,248,Female,30 to 34 years,38350,0.5097262059973925,0.07405475880052151,0.03861799217731421
60641,ZCTA5 60641,B01001I_026,2666,318,Female,35 to 44 years,38350,0.5097262059973925,0.1430508474576271,0.06951760104302478
60641,ZCTA5 60641,B01001I_027,2492,251,Female,45 to 54 years,38350,0.5097262059973925,0.1330638852672751,0.06498044328552803
60641,ZCTA5 60641,B01001I_028,2001,260,Female,55 to 64 years,38350,0.5097262059973925,0.09647979139504563,0.052177314211212515
60641,ZCTA5 60641,B01001I_029,934,190,Female,65 to 74 years,38350,0.5097262059973925,0.04265971316818774,0.024354628422425032
60641,ZCTA5 60641,B01001I_030,451,152,Female,75 to 84 years,38350,0.5097262059973925,0.020730117340286833,0.011760104302477184
60641,ZCTA5 60641,B01001I_031,107,73,Female,85 years and over,38350,0.5097262059973925,0.003546284224250326,0.002790091264667536
60642,ZCTA5 60642,B01001I_003,120,95,Male,Under 5 years,4074,0.47201767304860087,0.042709867452135494,0.029455081001472753
60642,ZCTA5 60642,B01001I_004,116,71,Male,5 to 9 years,4074,0.47201767304860087,0.06529209621993128,0.02847324496809033
60642,ZCTA5 60642,B01001I_005,110,67,Male,10 to 14 years,4074,0.47201767304860087,0.06087383406971036,0.027000490918016692
60642,ZCTA5 60642,B01001I_006,87,78,Male,15 to 17 years,4074,0.47201767304860087,0.03043691703485518,0.021354933726067747
60642,ZCTA5 60642,B01001I_007,25,27,Male,18 and 19 years,4074,0.47201767304860087,0.012027491408934709,0.006136475208640157
60642,ZCTA5 60642,B01001I_008,89,58,Male,20 to 24 years,4074,0.47201767304860087,0.06725576828669612,0.021845851742758958
60642,ZCTA5 60642,B01001I_009,236,105,Male,25 to 29 years,4074,0.47201767304860087,0.09621993127147767,0.057928325969563085
60642,ZCTA5 60642,B01001I_010,162,117,Male,30 to 34 years,4074,0.47201767304860087,0.11904761904761904,0.039764359351988215
60642,ZCTA5 60642,B01001I_011,323,126,Male,35 to 44 years,4074,0.47201767304860087,0.15316642120765833,0.07928325969563083
60642,ZCTA5 60642,B01001I_012,191,116,Male,45 to 54 years,4074,0.47201767304860087,0.09229258713794797,0.0468826705940108
60642,ZCTA5 60642,B01001I_013,257,122,Male,55 to 64 years,4074,0.47201767304860087,0.12935689739813452,0.06308296514482081
60642,ZCTA5 60642,B01001I_014,181,88,Male,65 to 74 years,4074,0.47201767304860087,0.06995581737849779,0.04442808051055474
60642,ZCTA5 60642,B01001I_015,0,20,Male,75 to 84 years,4074,0.47201767304860087,0.054982817869415807,0
60642,ZCTA5 60642,B01001I_016,26,9,Male,85 years and over,4074,0.47201767304860087,0.006381934216985763,0.006381934216985763
60642,ZCTA5 60642,B01001I_018,54,45,Female,Under 5 years,4074,0.5279823269513991,0.042709867452135494,0.013254786450662739
60642,ZCTA5 60642,B01001I_019,150,95,Female,5 to 9 years,4074,0.5279823269513991,0.06529209621993128,0.036818851251840944
60642,ZCTA5 60642,B01001I_020,138,107,Female,10 to 14 years,4074,0.5279823269513991,0.06087383406971036,0.033873343151693665
60642,ZCTA5 60642,B01001I_021,37,32,Female,15 to 17 years,4074,0.5279823269513991,0.03043691703485518,0.009081983308787433
60642,ZCTA5 60642,B01001I_022,24,24,Female,18 and 19 years,4074,0.5279823269513991,0.012027491408934709,0.005891016200294551
60642,ZCTA5 60642,B01001I_023,185,89,Female,20 to 24 years,4074,0.5279823269513991,0.06725576828669612,0.04540991654393716
60642,ZCTA5 60642,B01001I_024,156,88,Female,25 to 29 years,4074,0.5279823269513991,0.09621993127147767,0.03829160530191458
60642,ZCTA5 60642,B01001I_025,323,125,Female,30 to 34 years,4074,0.5279823269513991,0.11904761904761904,0.07928325969563083
60642,ZCTA5 60642,B01001I_026,301,178,Female,35 to 44 years,4074,0.5279823269513991,0.15316642120765833,0.07388316151202749
60642,ZCTA5 60642,B01001I_027,185,108,Female,45 to 54 years,4074,0.5279823269513991,0.09229258713794797,0.04540991654393716
60642,ZCTA5 60642,B01001I_028,270,96,Female,55 to 64 years,4074,0.5279823269513991,0.12935689739813452,0.0662739322533137
60642,ZCTA5 60642,B01001I_029,104,59,Female,65 to 74 years,4074,0.5279823269513991,0.06995581737849779,0.025527736867943053
60642,ZCTA5 60642,B01001I_030,224,123,Female,75 to 84 years,4074,0.5279823269513991,0.054982817869415807,0.054982817869415807
60642,ZCTA5 60642,B01001I_031,0,20,Female,85 years and over,4074,0.5279823269513991,0.006381934216985763,0
60643,ZCTA5 60643,B01001I_003,66,57,Male,Under 5 years,1649,0.4372346876895088,0.17889630078835658,0.04002425712553062
60643,ZCTA5 60643,B01001I_004,28,35,Male,5 to 9 years,1649,0.4372346876895088,0.043662825955124315,0.016979987871437233
60643,ZCTA5 60643,B01001I_005,114,82,Male,10 to 14 years,1649,0.4372346876895088,0.11885991510006064,0.06913280776228017
60643,ZCTA5 60643,B01001I_006,67,68,Male,15 to 17 years,1649,0.4372346876895088,0.04730139478471801,0.04063068526379624
60643,ZCTA5 60643,B01001I_007,26,23,Male,18 and 19 years,1649,0.4372346876895088,0.015767131594906003,0.015767131594906003
60643,ZCTA5 60643,B01001I_008,31,57,Male,20 to 24 years,1649,0.4372346876895088,0.02425712553062462,0.01879927228623408
60643,ZCTA5 60643,B01001I_009,46,46,Male,25 to 29 years,1649,0.4372346876895088,0.030321406913280776,0.027895694360218316
60643,ZCTA5 60643,B01001I_010,88,68,Male,30 to 34 years,1649,0.4372346876895088,0.13462704669496664,0.053365676167374164
60643,ZCTA5 60643,B01001I_011,79,53,Male,35 to 44 years,1649,0.4372346876895088,0.11582777440873257,0.04790782292298363
60643,ZCTA5 60643,B01001I_012,72,47,Male,45 to 54 years,1649,0.4372346876895088,0.11885991510006064,0.043662825955124315
60643,ZCTA5 60643,B01001I_013,46,37,Male,55 to 64 years,1649,0.4372346876895088,0.1091570648878108,0.027895694360218316
60643,ZCTA5 60643,B01001I_014,19,22,Male,65 to 74 years,1649,0.4372346876895088,0.025469981807155852,0.011522134627046696
60643,ZCTA5 60643,B01001I_015,34,63,Male,75 to 84 years,1649,0.4372346876895088,0.02971497877501516,0.020618556701030927
60643,ZCTA5 60643,B01001I_016,5,8,Male,85 years and over,1649,0.4372346876895088,0.0072771376591873865,0.0030321406913280777
60643,ZCTA5 60643,B01001I_018,229,170,Female,Under 5 years,1649,0.5627653123104912,0.17889630078835658,0.13887204366282596
60643,ZCTA5 60643,B01001I_019,44,47,Female,5 to 9 years,1649,0.5627653123104912,0.043662825955124315,0.026682838083687082
60643,ZCTA5 60643,B01001I_020,82,72,Female,10 to 14 years,1649,0.5627653123104912,0.11885991510006064,0.04972710733778047
60643,ZCTA5 60643,B01001I_021,11,16,Female,15 to 17 years,1649,0.5627653123104912,0.04730139478471801,0.0066707095209217705
60643,ZCTA5 60643,B01001I_022,0,23,Female,18 and 19 years,1649,0.5627653123104912,0.015767131594906003,0
60643,ZCTA5 60643,B01001I_023,9,14,Female,20 to 24 years,1649,0.5627653123104912,0.02425712553062462,0.005457853244390539
60643,ZCTA5 60643,B01001I_024,4,7,Female,25 to 29 years,1649,0.5627653123104912,0.030321406913280776,0.002425712553062462
60643,ZCTA5 60643,B01001I_025,134,76,Female,30 to 34 years,1649,0.5627653123104912,0.13462704669496664,0.08126137052759248
60643,ZCTA5 60643,B01001I_026,112,86,Female,35 to 44 years,1649,0.5627653123104912,0.11582777440873257,0.06791995148574893
60643,ZCTA5 60643,B01001I_027,124,98,Female,45 to 54 years,1649,0.5627653123104912,0.11885991510006064,0.07519708914493632
60643,ZCTA5 60643,B01001I_028,134,79,Female,55 to 64 years,1649,0.5627653123104912,0.1091570648878108,0.08126137052759248
60643,ZCTA5 60643,B01001I_029,23,28,Female,65 to 74 years,1649,0.5627653123104912,0.025469981807155852,0.013947847180109158
60643,ZCTA5 60643,B01001I_030,15,19,Female,75 to 84 years,1649,0.5627653123104912,0.02971497877501516,0.009096422073984234
60643,ZCTA5 60643,B01001I_031,7,12,Female,85 years and over,1649,0.5627653123104912,0.0072771376591873865,0.004244996967859308
60644,ZCTA5 60644,B01001I_003,84,81,Male,Under 5 years,3068,0.4745762711864407,0.07431551499348109,0.027379400260756193
60644,ZCTA5 60644,B01001I_004,198,104,Male,5 to 9 years,3068,0.4745762711864407,0.12516297262059975,0.06453715775749674
60644,ZCTA5 60644,B01001I_005,64,46,Male,10 to 14 years,3068,0.4745762711864407,0.04791395045632334,0.020860495436766623
60644,ZCTA5 60644,B01001I_006,44,39,Male,15 to 17 years,3068,0.4745762711864407,0.056714471968709254,0.014341590612777053
60644,ZCTA5 60644,B01001I_007,69,51,Male,18 and 19 years,3068,0.4745762711864407,0.04758800521512386,0.022490221642764017
60644,ZCTA5 60644,B01001I_008,97,49,Male,20 to 24 years,3068,0.4745762711864407,0.05410691003911343,0.031616688396349416
60644,ZCTA5 60644,B01001I_009,202,116,Male,25 to 29 years,3068,0.4745762711864407,0.1271186440677966,0.06584093872229466
60644,ZCTA5 60644,B01001I_010,49,42,Male,30 to 34 years,3068,0.4745762711864407,0.0348761408083442,0.015971316818774447
60644,ZCTA5 60644,B01001I_011,244,116,Male,35 to 44 years,3068,0.4745762711864407,0.15352020860495436,0.07953063885267275
60644,ZCTA5 60644,B01001I_012,254,114,Male,45 to 54 years,3068,0.4745762711864407,0.18546284224250326,0.08279009126466753
60644,ZCTA5 60644,B01001I_013,80,61,Male,55 to 64 years,3068,0.4745762711864407,0.05182529335071708,0.02607561929595828
60644,ZCTA5 60644,B01001I_014,39,34,Male,65 to 74 years,3068,0.4745762711864407,0.02379400260756193,0.012711864406779662
60644,ZCTA5 60644,B01001I_015,32,43,Male,75 to 84 years,3068,0.4745762711864407,0.014667535853976532,0.010430247718383311
60644,ZCTA5 60644,B01001I_016,0,23,Male,85 years and over,3068,0.4745762711864407,0.0029335071707953064,0
60644,ZCTA5 60644,B01001I_018,144,77,Female,Under 5 years,3068,0.5254237288135594,0.07431551499348109,0.0469361147327249
60644,ZCTA5 60644,B01001I_019,186,106,Female,5 to 9 years,3068,0.5254237288135594,0.12516297262059975,0.060625814863103
60644,ZCTA5 60644,B01001I_020,83,64,Female,10 to 14 years,3068,0.5254237288135594,0.04791395045632334,0.027053455019556714
