GEOID,NAME,variable,estimate,moe,Sex,Age,HI_coverage,zip_pop,prop_sex,prop_age,prop_HI_cov,prop_sex_age,prop_sex_HI_cov,prop_age_HI_cov,prop_sex_age_HI_cov
60602,ZCTA5 60602,B27001_023,0,11,Male,55 to 64 years,No,1244,0.5570739549839229,0.0040192926045016075,0.008842443729903537,0.0040192926045016075,0.001607717041800643,0,0
60602,ZCTA5 60602,B27001_025,5,11,Male,65 to 74 years,Yes,1244,0.5570739549839229,0.0040192926045016075,0.9911575562700965,0.0040192926045016075,0.5554662379421221,0.0040192926045016075,0.0040192926045016075
60602,ZCTA5 60602,B27001_026,0,11,Male,65 to 74 years,No,1244,0.5570739549839229,0.0040192926045016075,0.008842443729903537,0.0040192926045016075,0.001607717041800643,0,0
60602,ZCTA5 60602,B27001_028,0,11,Male,75 years and over,Yes,1244,0.5570739549839229,0,0.9911575562700965,0,0.5554662379421221,0,0
60602,ZCTA5 60602,B27001_029,0,11,Male,75 years and over,No,1244,0.5570739549839229,0,0.008842443729903537,0,0.001607717041800643,0,0
60602,ZCTA5 60602,B27001_032,56,82,Female,Under 6 years,Yes,1244,0.4429260450160772,0.04903536977491962,0.9911575562700965,0.04501607717041801,0.43569131832797425,0.04903536977491962,0.04501607717041801
60602,ZCTA5 60602,B27001_033,0,11,Female,Under 6 years,No,1244,0.4429260450160772,0.04903536977491962,0.008842443729903537,0.04501607717041801,0.007234726688102894,0,0
60602,ZCTA5 60602,B27001_035,6,9,Female,6 to 18 years,Yes,1244,0.4429260450160772,0.08038585209003216,0.9911575562700965,0.006430868167202572,0.43569131832797425,0.07797427652733119,0.00482315112540193
60602,ZCTA5 60602,B27001_036,2,3,Female,6 to 18 years,No,1244,0.4429260450160772,0.08038585209003216,0.008842443729903537,0.006430868167202572,0.007234726688102894,0.002411575562700965,0.001607717041800643
60602,ZCTA5 60602,B27001_038,145,151,Female,19 to 25 years,Yes,1244,0.4429260450160772,0.24758842443729903,0.9911575562700965,0.11736334405144695,0.43569131832797425,0.2459807073954984,0.11655948553054662
60602,ZCTA5 60602,B27001_039,1,2,Female,19 to 25 years,No,1244,0.4429260450160772,0.24758842443729903,0.008842443729903537,0.11736334405144695,0.007234726688102894,0.001607717041800643,8.038585209003215e-4
60602,ZCTA5 60602,B27001_041,186,143,Female,26 to 34 years,Yes,1244,0.4429260450160772,0.2982315112540193,0.9911575562700965,0.15434083601286175,0.43569131832797425,0.2934083601286174,0.1495176848874598
60602,ZCTA5 60602,B27001_042,6,9,Female,26 to 34 years,No,1244,0.4429260450160772,0.2982315112540193,0.008842443729903537,0.15434083601286175,0.007234726688102894,0.00482315112540193,0.00482315112540193
60602,ZCTA5 60602,B27001_044,97,87,Female,35 to 44 years,Yes,1244,0.4429260450160772,0.23713826366559485,0.9911575562700965,0.07797427652733119,0.43569131832797425,0.23713826366559485,0.07797427652733119
60602,ZCTA5 60602,B27001_045,0,11,Female,35 to 44 years,No,1244,0.4429260450160772,0.23713826366559485,0.008842443729903537,0.07797427652733119,0.007234726688102894,0,0
60602,ZCTA5 60602,B27001_047,52,75,Female,45 to 54 years,Yes,1244,0.4429260450160772,0.07958199356913183,0.9911575562700965,0.04180064308681672,0.43569131832797425,0.07958199356913183,0.04180064308681672
60602,ZCTA5 60602,B27001_048,0,11,Female,45 to 54 years,No,1244,0.4429260450160772,0.07958199356913183,0.008842443729903537,0.04180064308681672,0.007234726688102894,0,0
60602,ZCTA5 60602,B27001_050,0,11,Female,55 to 64 years,Yes,1244,0.4429260450160772,0.0040192926045016075,0.9911575562700965,0,0.43569131832797425,0.0040192926045016075,0
60602,ZCTA5 60602,B27001_051,0,11,Female,55 to 64 years,No,1244,0.4429260450160772,0.0040192926045016075,0.008842443729903537,0,0.007234726688102894,0,0
60602,ZCTA5 60602,B27001_053,0,11,Female,65 to 74 years,Yes,1244,0.4429260450160772,0.0040192926045016075,0.9911575562700965,0,0.43569131832797425,0.0040192926045016075,0
60602,ZCTA5 60602,B27001_054,0,11,Female,65 to 74 years,No,1244,0.4429260450160772,0.0040192926045016075,0.008842443729903537,0,0.007234726688102894,0,0
60602,ZCTA5 60602,B27001_056,0,11,Female,75 years and over,Yes,1244,0.4429260450160772,0,0.9911575562700965,0,0.43569131832797425,0,0
60602,ZCTA5 60602,B27001_057,0,11,Female,75 years and over,No,1244,0.4429260450160772,0,0.008842443729903537,0,0.007234726688102894,0,0
60603,ZCTA5 60603,B27001_004,13,14,Male,Under 6 years,Yes,1174,0.48807495741056217,0.011073253833049404,0.9301533219761499,0.011073253833049404,0.4463373083475298,0.011073253833049404,0.011073253833049404
60603,ZCTA5 60603,B27001_005,0,11,Male,Under 6 years,No,1174,0.48807495741056217,0.011073253833049404,0.06984667802385008,0.011073253833049404,0.041737649063032366,0,0
60603,ZCTA5 60603,B27001_007,38,49,Male,6 to 18 years,Yes,1174,0.48807495741056217,0.10817717206132879,0.9301533219761499,0.04258943781942078,0.4463373083475298,0.08858603066439523,0.03236797274275979
60603,ZCTA5 60603,B27001_008,12,17,Male,6 to 18 years,No,1174,0.48807495741056217,0.10817717206132879,0.06984667802385008,0.04258943781942078,0.041737649063032366,0.019591141396933562,0.010221465076660987
60603,ZCTA5 60603,B27001_010,99,68,Male,19 to 25 years,Yes,1174,0.48807495741056217,0.2708688245315162,0.9301533219761499,0.11584327086882454,0.4463373083475298,0.22061328790459966,0.08432708688245315
60603,ZCTA5 60603,B27001_011,37,29,Male,19 to 25 years,No,1174,0.48807495741056217,0.2708688245315162,0.06984667802385008,0.11584327086882454,0.041737649063032366,0.05025553662691652,0.03151618398637138
60603,ZCTA5 60603,B27001_013,150,76,Male,26 to 34 years,Yes,1174,0.48807495741056217,0.19591141396933562,0.9301533219761499,0.12776831345826234,0.4463373083475298,0.19591141396933562,0.12776831345826234
60603,ZCTA5 60603,B27001_014,0,11,Male,26 to 34 years,No,1174,0.48807495741056217,0.19591141396933562,0.06984667802385008,0.12776831345826234,0.041737649063032366,0,0
60603,ZCTA5 60603,B27001_016,25,19,Male,35 to 44 years,Yes,1174,0.48807495741056217,0.044293015332197615,0.9301533219761499,0.02129471890971039,0.4463373083475298,0.044293015332197615,0.02129471890971039
60603,ZCTA5 60603,B27001_017,0,11,Male,35 to 44 years,No,1174,0.48807495741056217,0.044293015332197615,0.06984667802385008,0.02129471890971039,0.041737649063032366,0,0
60603,ZCTA5 60603,B27001_019,27,16,Male,45 to 54 years,Yes,1174,0.48807495741056217,0.10391822827938671,0.9301533219761499,0.022998296422487224,0.4463373083475298,0.10391822827938671,0.022998296422487224
60603,ZCTA5 60603,B27001_020,0,11,Male,45 to 54 years,No,1174,0.48807495741056217,0.10391822827938671,0.06984667802385008,0.022998296422487224,0.041737649063032366,0,0
60603,ZCTA5 60603,B27001_022,109,55,Male,55 to 64 years,Yes,1174,0.48807495741056217,0.17035775127768313,0.9301533219761499,0.09284497444633731,0.4463373083475298,0.17035775127768313,0.09284497444633731
60603,ZCTA5 60603,B27001_023,0,11,Male,55 to 64 years,No,1174,0.48807495741056217,0.17035775127768313,0.06984667802385008,0.09284497444633731,0.041737649063032366,0,0
60603,ZCTA5 60603,B27001_025,58,24,Male,65 to 74 years,Yes,1174,0.48807495741056217,0.0868824531516184,0.9301533219761499,0.049403747870528106,0.4463373083475298,0.0868824531516184,0.049403747870528106
60603,ZCTA5 60603,B27001_026,0,11,Male,65 to 74 years,No,1174,0.48807495741056217,0.0868824531516184,0.06984667802385008,0.049403747870528106,0.041737649063032366,0,0
60603,ZCTA5 60603,B27001_028,5,8,Male,75 years and over,Yes,1174,0.48807495741056217,0.008517887563884156,0.9301533219761499,0.004258943781942078,0.4463373083475298,0.008517887563884156,0.004258943781942078
60603,ZCTA5 60603,B27001_029,0,11,Male,75 years and over,No,1174,0.48807495741056217,0.008517887563884156,0.06984667802385008,0.004258943781942078,0.041737649063032366,0,0
60603,ZCTA5 60603,B27001_032,0,11,Female,Under 6 years,Yes,1174,0.5119250425894378,0.011073253833049404,0.9301533219761499,0,0.4838160136286201,0.011073253833049404,0
60603,ZCTA5 60603,B27001_033,0,11,Female,Under 6 years,No,1174,0.5119250425894378,0.011073253833049404,0.06984667802385008,0,0.028109028960817718,0,0
60603,ZCTA5 60603,B27001_035,66,56,Female,6 to 18 years,Yes,1174,0.5119250425894378,0.10817717206132879,0.9301533219761499,0.065587734241908,0.4838160136286201,0.08858603066439523,0.056218057921635436
60603,ZCTA5 60603,B27001_036,11,11,Female,6 to 18 years,No,1174,0.5119250425894378,0.10817717206132879,0.06984667802385008,0.065587734241908,0.028109028960817718,0.019591141396933562,0.009369676320272573
60603,ZCTA5 60603,B27001_038,160,81,Female,19 to 25 years,Yes,1174,0.5119250425894378,0.2708688245315162,0.9301533219761499,0.15502555366269166,0.4838160136286201,0.22061328790459966,0.1362862010221465
60603,ZCTA5 60603,B27001_039,22,18,Female,19 to 25 years,No,1174,0.5119250425894378,0.2708688245315162,0.06984667802385008,0.15502555366269166,0.028109028960817718,0.05025553662691652,0.018739352640545145
60603,ZCTA5 60603,B27001_041,80,45,Female,26 to 34 years,Yes,1174,0.5119250425894378,0.19591141396933562,0.9301533219761499,0.06814310051107325,0.4838160136286201,0.19591141396933562,0.06814310051107325
60603,ZCTA5 60603,B27001_042,0,11,Female,26 to 34 years,No,1174,0.5119250425894378,0.19591141396933562,0.06984667802385008,0.06814310051107325,0.028109028960817718,0,0
60603,ZCTA5 60603,B27001_044,27,20,Female,35 to 44 years,Yes,1174,0.5119250425894378,0.044293015332197615,0.9301533219761499,0.022998296422487224,0.4838160136286201,0.044293015332197615,0.022998296422487224
60603,ZCTA5 60603,B27001_045,0,11,Female,35 to 44 years,No,1174,0.5119250425894378,0.044293015332197615,0.06984667802385008,0.022998296422487224,0.028109028960817718,0,0
60603,ZCTA5 60603,B27001_047,95,52,Female,45 to 54 years,Yes,1174,0.5119250425894378,0.10391822827938671,0.9301533219761499,0.08091993185689948,0.4838160136286201,0.10391822827938671,0.08091993185689948
60603,ZCTA5 60603,B27001_048,0,11,Female,45 to 54 years,No,1174,0.5119250425894378,0.10391822827938671,0.06984667802385008,0.08091993185689948,0.028109028960817718,0,0
60603,ZCTA5 60603,B27001_050,91,39,Female,55 to 64 years,Yes,1174,0.5119250425894378,0.17035775127768313,0.9301533219761499,0.07751277683134583,0.4838160136286201,0.17035775127768313,0.07751277683134583
60603,ZCTA5 60603,B27001_051,0,11,Female,55 to 64 years,No,1174,0.5119250425894378,0.17035775127768313,0.06984667802385008,0.07751277683134583,0.028109028960817718,0,0
60603,ZCTA5 60603,B27001_053,44,23,Female,65 to 74 years,Yes,1174,0.5119250425894378,0.0868824531516184,0.9301533219761499,0.03747870528109029,0.4838160136286201,0.0868824531516184,0.03747870528109029
60603,ZCTA5 60603,B27001_054,0,11,Female,65 to 74 years,No,1174,0.5119250425894378,0.0868824531516184,0.06984667802385008,0.03747870528109029,0.028109028960817718,0,0
60603,ZCTA5 60603,B27001_056,5,7,Female,75 years and over,Yes,1174,0.5119250425894378,0.008517887563884156,0.9301533219761499,0.004258943781942078,0.4838160136286201,0.008517887563884156,0.004258943781942078
60603,ZCTA5 60603,B27001_057,0,11,Female,75 years and over,No,1174,0.5119250425894378,0.008517887563884156,0.06984667802385008,0.004258943781942078,0.028109028960817718,0,0
60604,ZCTA5 60604,B27001_004,6,9,Male,Under 6 years,Yes,782,0.4718670076726343,0.015345268542199489,0.9961636828644501,0.0076726342710997444,0.4718670076726343,0.015345268542199489,0.0076726342710997444
60604,ZCTA5 60604,B27001_005,0,11,Male,Under 6 years,No,782,0.4718670076726343,0.015345268542199489,0.0038363171355498722,0.0076726342710997444,0,0,0
60604,ZCTA5 60604,B27001_007,42,39,Male,6 to 18 years,Yes,782,0.4718670076726343,0.05370843989769821,0.9961636828644501,0.05370843989769821,0.4718670076726343,0.05370843989769821,0.05370843989769821
60604,ZCTA5 60604,B27001_008,0,11,Male,6 to 18 years,No,782,0.4718670076726343,0.05370843989769821,0.0038363171355498722,0.05370843989769821,0,0,0
60604,ZCTA5 60604,B27001_010,32,26,Male,19 to 25 years,Yes,782,0.4718670076726343,0.2710997442455243,0.9961636828644501,0.04092071611253197,0.4718670076726343,0.2710997442455243,0.04092071611253197
60604,ZCTA5 60604,B27001_011,0,11,Male,19 to 25 years,No,782,0.4718670076726343,0.2710997442455243,0.0038363171355498722,0.04092071611253197,0,0,0
60604,ZCTA5 60604,B27001_013,98,107,Male,26 to 34 years,Yes,782,0.4718670076726343,0.21611253196930946,0.9961636828644501,0.12531969309462915,0.4718670076726343,0.21611253196930946,0.12531969309462915
60604,ZCTA5 60604,B27001_014,0,11,Male,26 to 34 years,No,782,0.4718670076726343,0.21611253196930946,0.0038363171355498722,0.12531969309462915,0,0,0
60604,ZCTA5 60604,B27001_016,15,12,Male,35 to 44 years,Yes,782,0.4718670076726343,0.043478260869565216,0.9961636828644501,0.01918158567774936,0.4718670076726343,0.043478260869565216,0.01918158567774936
60604,ZCTA5 60604,B27001_017,0,11,Male,35 to 44 years,No,782,0.4718670076726343,0.043478260869565216,0.0038363171355498722,0.01918158567774936,0,0,0
60604,ZCTA5 60604,B27001_019,34,19,Male,45 to 54 years,Yes,782,0.4718670076726343,0.09462915601023018,0.9961636828644501,0.043478260869565216,0.4718670076726343,0.09462915601023018,0.043478260869565216
60604,ZCTA5 60604,B27001_020,0,11,Male,45 to 54 years,No,782,0.4718670076726343,0.09462915601023018,0.0038363171355498722,0.043478260869565216,0,0,0
60604,ZCTA5 60604,B27001_022,86,45,Male,55 to 64 years,Yes,782,0.4718670076726343,0.1867007672634271,0.9961636828644501,0.10997442455242967,0.4718670076726343,0.18286445012787725,0.10997442455242967
60604,ZCTA5 60604,B27001_023,0,11,Male,55 to 64 years,No,782,0.4718670076726343,0.1867007672634271,0.0038363171355498722,0.10997442455242967,0,0.0038363171355498722,0
60604,ZCTA5 60604,B27001_025,42,22,Male,65 to 74 years,Yes,782,0.4718670076726343,0.0959079283887468,0.9961636828644501,0.05370843989769821,0.4718670076726343,0.0959079283887468,0.05370843989769821
60604,ZCTA5 60604,B27001_026,0,11,Male,65 to 74 years,No,782,0.4718670076726343,0.0959079283887468,0.0038363171355498722,0.05370843989769821,0,0,0
60604,ZCTA5 60604,B27001_028,14,12,Male,75 years and over,Yes,782,0.4718670076726343,0.023017902813299233,0.9961636828644501,0.017902813299232736,0.4718670076726343,0.023017902813299233,0.017902813299232736
60604,ZCTA5 60604,B27001_029,0,11,Male,75 years and over,No,782,0.4718670076726343,0.023017902813299233,0.0038363171355498722,0.017902813299232736,0,0,0
60604,ZCTA5 60604,B27001_032,6,9,Female,Under 6 years,Yes,782,0.5281329923273658,0.015345268542199489,0.9961636828644501,0.0076726342710997444,0.5242966751918159,0.015345268542199489,0.0076726342710997444
60604,ZCTA5 60604,B27001_033,0,11,Female,Under 6 years,No,782,0.5281329923273658,0.015345268542199489,0.0038363171355498722,0.0076726342710997444,0.0038363171355498722,0,0
60604,ZCTA5 60604,B27001_035,0,11,Female,6 to 18 years,Yes,782,0.5281329923273658,0.05370843989769821,0.9961636828644501,0,0.5242966751918159,0.05370843989769821,0
60604,ZCTA5 60604,B27001_036,0,11,Female,6 to 18 years,No,782,0.5281329923273658,0.05370843989769821,0.0038363171355498722,0,0.0038363171355498722,0,0
60604,ZCTA5 60604,B27001_038,180,115,Female,19 to 25 years,Yes,782,0.5281329923273658,0.2710997442455243,0.9961636828644501,0.23017902813299232,0.5242966751918159,0.2710997442455243,0.23017902813299232
60604,ZCTA5 60604,B27001_039,0,11,Female,19 to 25 years,No,782,0.5281329923273658,0.2710997442455243,0.0038363171355498722,0.23017902813299232,0.0038363171355498722,0,0
60604,ZCTA5 60604,B27001_041,71,51,Female,26 to 34 years,Yes,782,0.5281329923273658,0.21611253196930946,0.9961636828644501,0.0907928388746803,0.5242966751918159,0.21611253196930946,0.0907928388746803
60604,ZCTA5 60604,B27001_042,0,11,Female,26 to 34 years,No,782,0.5281329923273658,0.21611253196930946,0.0038363171355498722,0.0907928388746803,0.0038363171355498722,0,0
60604,ZCTA5 60604,B27001_044,19,13,Female,35 to 44 years,Yes,782,0.5281329923273658,0.043478260869565216,0.9961636828644501,0.024296675191815855,0.5242966751918159,0.043478260869565216,0.024296675191815855
60604,ZCTA5 60604,B27001_045,0,11,Female,35 to 44 years,No,782,0.5281329923273658,0.043478260869565216,0.0038363171355498722,0.024296675191815855,0.0038363171355498722,0,0
60604,ZCTA5 60604,B27001_047,40,19,Female,45 to 54 years,Yes,782,0.5281329923273658,0.09462915601023018,0.9961636828644501,0.05115089514066496,0.5242966751918159,0.09462915601023018,0.05115089514066496
60604,ZCTA5 60604,B27001_048,0,11,Female,45 to 54 years,No,782,0.5281329923273658,0.09462915601023018,0.0038363171355498722,0.05115089514066496,0.0038363171355498722,0,0
60604,ZCTA5 60604,B27001_050,57,39,Female,55 to 64 years,Yes,782,0.5281329923273658,0.1867007672634271,0.9961636828644501,0.07672634271099744,0.5242966751918159,0.18286445012787725,0.07289002557544758
60604,ZCTA5 60604,B27001_051,3,5,Female,55 to 64 years,No,782,0.5281329923273658,0.1867007672634271,0.0038363171355498722,0.07672634271099744,0.0038363171355498722,0.0038363171355498722,0.0038363171355498722
60604,ZCTA5 60604,B27001_053,33,17,Female,65 to 74 years,Yes,782,0.5281329923273658,0.0959079283887468,0.9961636828644501,0.04219948849104859,0.5242966751918159,0.0959079283887468,0.04219948849104859
60604,ZCTA5 60604,B27001_054,0,11,Female,65 to 74 years,No,782,0.5281329923273658,0.0959079283887468,0.0038363171355498722,0.04219948849104859,0.0038363171355498722,0,0
60604,ZCTA5 60604,B27001_056,4,6,Female,75 years and over,Yes,782,0.5281329923273658,0.023017902813299233,0.9961636828644501,0.005115089514066497,0.5242966751918159,0.023017902813299233,0.005115089514066497
60604,ZCTA5 60604,B27001_057,0,11,Female,75 years and over,No,782,0.5281329923273658,0.023017902813299233,0.0038363171355498722,0.005115089514066497,0.0038363171355498722,0,0
60605,ZCTA5 60605,B27001_004,527,226,Male,Under 6 years,Yes,26848,0.46506257449344457,0.0340435041716329,0.973592073897497,0.020075983313468413,0.4480408224076281,0.033596543504171635,0.01962902264600715
60605,ZCTA5 60605,B27001_005,12,20,Male,Under 6 years,No,26848,0.46506257449344457,0.0340435041716329,0.02640792610250298,0.020075983313468413,0.01702175208581645,4.469606674612634e-4,4.469606674612634e-4
60605,ZCTA5 60605,B27001_007,896,363,Male,6 to 18 years,Yes,26848,0.46506257449344457,0.08354439809296782,0.973592073897497,0.035458879618593564,0.4480408224076281,0.07907479141835519,0.033373063170441
60605,ZCTA5 60605,B27001_008,56,75,Male,6 to 18 years,No,26848,0.46506257449344457,0.08354439809296782,0.02640792610250298,0.035458879618593564,0.01702175208581645,0.004469606674612634,0.0020858164481525627
60605,ZCTA5 60605,B27001_010,1523,386,Male,19 to 25 years,Yes,26848,0.46506257449344457,0.14675208581644816,0.973592073897497,0.059743742550655544,0.4480408224076281,0.13922824791418356,0.056726758045292015
60605,ZCTA5 60605,B27001_011,81,63,Male,19 to 25 years,No,26848,0.46506257449344457,0.14675208581644816,0.02640792610250298,0.059743742550655544,0.01702175208581645,0.007523837902264601,0.003016984505363528
60605,ZCTA5 60605,B27001_013,3150,525,Male,26 to 34 years,Yes,26848,0.46506257449344457,0.2611367699642431,0.973592073897497,0.12097735399284863,0.4480408224076281,0.2552145411203814,0.11732717520858164
60605,ZCTA5 60605,B27001_014,98,81,Male,26 to 34 years,No,26848,0.46506257449344457,0.2611367699642431,0.02640792610250298,0.12097735399284863,0.01702175208581645,0.00592222884386174,0.0036501787842669847
60605,ZCTA5 60605,B27001_016,2013,438,Male,35 to 44 years,Yes,26848,0.46506257449344457,0.14459177592371872,0.973592073897497,0.07944725864123957,0.4480408224076281,0.13989868891537544,0.07497765196662694
60605,ZCTA5 60605,B27001_017,120,116,Male,35 to 44 years,No,26848,0.46506257449344457,0.14459177592371872,0.02640792610250298,0.07944725864123957,0.01702175208581645,0.004693087008343266,0.004469606674612634
60605,ZCTA5 60605,B27001_019,1500,403,Male,45 to 54 years,Yes,26848,0.46506257449344457,0.11721543504171633,0.973592073897497,0.058700834326579264,0.4480408224076281,0.114384684147795,0.055870083432657924
60605,ZCTA5 60605,B27001_020,76,98,Male,45 to 54 years,No,26848,0.46506257449344457,0.11721543504171633,0.02640792610250298,0.058700834326579264,0.01702175208581645,0.002830750893921335,0.002830750893921335
60605,ZCTA5 60605,B27001_022,1294,332,Male,55 to 64 years,Yes,26848,0.46506257449344457,0.11702920143027414,0.973592073897497,0.04871871275327771,0.4480408224076281,0.116507747318236,0.04819725864123957
60605,ZCTA5 60605,B27001_023,14,21,Male,55 to 64 years,No,26848,0.46506257449344457,0.11702920143027414,0.02640792610250298,0.04871871275327771,0.01702175208581645,5.214541120381407e-4,5.214541120381407e-4
60605,ZCTA5 60605,B27001_025,850,291,Male,65 to 74 years,Yes,26848,0.46506257449344457,0.07237038140643623,0.973592073897497,0.03165971394517283,0.4480408224076281,0.07237038140643623,0.03165971394517283
60605,ZCTA5 60605,B27001_026,0,20,Male,65 to 74 years,No,26848,0.46506257449344457,0.07237038140643623,0.02640792610250298,0.03165971394517283,0.01702175208581645,0,0
60605,ZCTA5 60605,B27001_028,276,173,Male,75 years and over,Yes,26848,0.46506257449344457,0.023316448152562574,0.973592073897497,0.010280095351609059,0.4480408224076281,0.023316448152562574,0.010280095351609059
60605,ZCTA5 60605,B27001_029,0,20,Male,75 years and over,No,26848,0.46506257449344457,0.023316448152562574,0.02640792610250298,0.010280095351609059,0.01702175208581645,0,0
60605,ZCTA5 60605,B27001_032,375,156,Female,Under 6 years,Yes,26848,0.5349374255065554,0.0340435041716329,0.973592073897497,0.013967520858164481,0.5255512514898689,0.033596543504171635,0.013967520858164481
60605,ZCTA5 60605,B27001_033,0,20,Female,Under 6 years,No,26848,0.5349374255065554,0.0340435041716329,0.02640792610250298,0.013967520858164481,0.009386174016686531,4.469606674612634e-4,0
60605,ZCTA5 60605,B27001_035,1227,309,Female,6 to 18 years,Yes,26848,0.5349374255065554,0.08354439809296782,0.973592073897497,0.048085518474374256,0.5255512514898689,0.07907479141835519,0.045701728247914186
60605,ZCTA5 60605,B27001_036,64,40,Female,6 to 18 years,No,26848,0.5349374255065554,0.08354439809296782,0.02640792610250298,0.048085518474374256,0.009386174016686531,0.004469606674612634,0.0023837902264600714
60605,ZCTA5 60605,B27001_038,2215,592,Female,19 to 25 years,Yes,26848,0.5349374255065554,0.14675208581644816,0.973592073897497,0.08700834326579261,0.5255512514898689,0.13922824791418356,0.08250148986889154
60605,ZCTA5 60605,B27001_039,121,72,Female,19 to 25 years,No,26848,0.5349374255065554,0.14675208581644816,0.02640792610250298,0.08700834326579261,0.009386174016686531,0.007523837902264601,0.004506853396901073
60605,ZCTA5 60605,B27001_041,3702,536,Female,26 to 34 years,Yes,26848,0.5349374255065554,0.2611367699642431,0.973592073897497,0.14015941597139453,0.5255512514898689,0.2552145411203814,0.13788736591179976
60605,ZCTA5 60605,B27001_042,61,66,Female,26 to 34 years,No,26848,0.5349374255065554,0.2611367699642431,0.02640792610250298,0.14015941597139453,0.009386174016686531,0.00592222884386174,0.0022720500595947556
60605,ZCTA5 60605,B27001_044,1743,305,Female,35 to 44 years,Yes,26848,0.5349374255065554,0.14459177592371872,0.973592073897497,0.06514451728247914,0.5255512514898689,0.13989868891537544,0.06492103694874851
60605,ZCTA5 60605,B27001_045,6,9,Female,35 to 44 years,No,26848,0.5349374255065554,0.14459177592371872,0.02640792610250298,0.06514451728247914,0.009386174016686531,0.004693087008343266,2.234803337306317e-4
60605,ZCTA5 60605,B27001_047,1571,373,Female,45 to 54 years,Yes,26848,0.5349374255065554,0.11721543504171633,0.973592073897497,0.05851460071513707,0.5255512514898689,0.114384684147795,0.05851460071513707
60605,ZCTA5 60605,B27001_048,0,20,Female,45 to 54 years,No,26848,0.5349374255065554,0.11721543504171633,0.02640792610250298,0.05851460071513707,0.009386174016686531,0.002830750893921335,0
60605,ZCTA5 60605,B27001_050,1834,380,Female,55 to 64 years,Yes,26848,0.5349374255065554,0.11702920143027414,0.973592073897497,0.06831048867699642,0.5255512514898689,0.116507747318236,0.06831048867699642
60605,ZCTA5 60605,B27001_051,0,20,Female,55 to 64 years,No,26848,0.5349374255065554,0.11702920143027414,0.02640792610250298,0.06831048867699642,0.009386174016686531,5.214541120381407e-4,0
60605,ZCTA5 60605,B27001_053,1093,270,Female,65 to 74 years,Yes,26848,0.5349374255065554,0.07237038140643623,0.973592073897497,0.04071066746126341,0.5255512514898689,0.07237038140643623,0.04071066746126341
60605,ZCTA5 60605,B27001_054,0,20,Female,65 to 74 years,No,26848,0.5349374255065554,0.07237038140643623,0.02640792610250298,0.04071066746126341,0.009386174016686531,0,0
60605,ZCTA5 60605,B27001_056,350,187,Female,75 years and over,Yes,26848,0.5349374255065554,0.023316448152562574,0.973592073897497,0.013036352800953516,0.5255512514898689,0.023316448152562574,0.013036352800953516
60605,ZCTA5 60605,B27001_057,0,20,Female,75 years and over,No,26848,0.5349374255065554,0.023316448152562574,0.02640792610250298,0.013036352800953516,0.009386174016686531,0,0
60606,ZCTA5 60606,B27001_004,36,50,Male,Under 6 years,Yes,3089,0.482356749757203,0.018452573648429914,0.9763677565555196,0.01165425704111363,0.4681126578180641,0.018452573648429914,0.01165425704111363
60606,ZCTA5 60606,B27001_005,0,11,Male,Under 6 years,No,3089,0.482356749757203,0.018452573648429914,0.023632243444480415,0.01165425704111363,0.01424409193913888,0,0
60606,ZCTA5 60606,B27001_007,44,45,Male,6 to 18 years,Yes,3089,0.482356749757203,0.01424409193913888,0.9763677565555196,0.01424409193913888,0.4681126578180641,0.01424409193913888,0.01424409193913888
60606,ZCTA5 60606,B27001_008,0,11,Male,6 to 18 years,No,3089,0.482356749757203,0.01424409193913888,0.023632243444480415,0.01424409193913888,0.01424409193913888,0,0
60606,ZCTA5 60606,B27001_010,96,78,Male,19 to 25 years,Yes,3089,0.482356749757203,0.05762382648106183,0.9763677565555196,0.03107801877630301,0.4681126578180641,0.05406280349627711,0.03107801877630301
60606,ZCTA5 60606,B27001_011,0,11,Male,19 to 25 years,No,3089,0.482356749757203,0.05762382648106183,0.023632243444480415,0.03107801877630301,0.01424409193913888,0.00356102298478472,0
60606,ZCTA5 60606,B27001_013,483,145,Male,26 to 34 years,Yes,3089,0.482356749757203,0.36613790870831986,0.9763677565555196,0.16574943347361606,0.4681126578180641,0.3509226286824215,0.15636128196827453
60606,ZCTA5 60606,B27001_014,29,34,Male,26 to 34 years,No,3089,0.482356749757203,0.36613790870831986,0.023632243444480415,0.16574943347361606,0.01424409193913888,0.015215280025898349,0.009388151505341535
60606,ZCTA5 60606,B27001_016,192,85,Male,35 to 44 years,Yes,3089,0.482356749757203,0.17546131434121076,0.9763677565555196,0.06701197798640336,0.4681126578180641,0.1706053739074134,0.06215603755260602
60606,ZCTA5 60606,B27001_017,15,22,Male,35 to 44 years,No,3089,0.482356749757203,0.17546131434121076,0.023632243444480415,0.06701197798640336,0.01424409193913888,0.004855940433797346,0.004855940433797346
60606,ZCTA5 60606,B27001_019,139,112,Male,45 to 54 years,Yes,3089,0.482356749757203,0.11848494658465523,0.9763677565555196,0.04499838135318873,0.4681126578180641,0.11848494658465523,0.04499838135318873
60606,ZCTA5 60606,B27001_020,0,11,Male,45 to 54 years,No,3089,0.482356749757203,0.11848494658465523,0.023632243444480415,0.04499838135318873,0.01424409193913888,0,0
60606,ZCTA5 60606,B27001_022,209,82,Male,55 to 64 years,Yes,3089,0.482356749757203,0.11006798316607316,0.9763677565555196,0.06765943671090968,0.4681126578180641,0.11006798316607316,0.06765943671090968
