NAME,County,State,variable,estimate,label
"Beltrami County, Minnesota",Beltrami, Minnesota,B19101_008,728,"$35,000 to $39,999"
"Beltrami County, Minnesota",Beltrami, Minnesota,B19101_009,588,"$40,000 to $44,999"
"Beltrami County, Minnesota",Beltrami, Minnesota,B19101_010,418,"$45,000 to $49,999"
"Beltrami County, Minnesota",Beltrami, Minnesota,B19101_011,972,"$50,000 to $59,999"
"Beltrami County, Minnesota",Beltrami, Minnesota,B19101_012,1121,"$60,000 to $74,999"
"Beltrami County, Minnesota",Beltrami, Minnesota,B19101_013,1614,"$75,000 to $99,999"
"Beltrami County, Minnesota",Beltrami, Minnesota,B19101_014,1145,"$100,000 to $124,999"
"Beltrami County, Minnesota",Beltrami, Minnesota,B19101_015,648,"$125,000 to $149,999"
"Beltrami County, Minnesota",Beltrami, Minnesota,B19101_016,513,"$150,000 to $199,999"
"Beltrami County, Minnesota",Beltrami, Minnesota,B19101_017,382,"$200,000 or more"
"Benton County, Minnesota",Benton, Minnesota,B19101_002,313,"Less than $10,000"
"Benton County, Minnesota",Benton, Minnesota,B19101_003,220,"$10,000 to $14,999"
"Benton County, Minnesota",Benton, Minnesota,B19101_004,338,"$15,000 to $19,999"
"Benton County, Minnesota",Benton, Minnesota,B19101_005,303,"$20,000 to $24,999"
"Benton County, Minnesota",Benton, Minnesota,B19101_006,470,"$25,000 to $29,999"
"Benton County, Minnesota",Benton, Minnesota,B19101_007,496,"$30,000 to $34,999"
"Benton County, Minnesota",Benton, Minnesota,B19101_008,341,"$35,000 to $39,999"
"Benton County, Minnesota",Benton, Minnesota,B19101_009,502,"$40,000 to $44,999"
"Benton County, Minnesota",Benton, Minnesota,B19101_010,471,"$45,000 to $49,999"
"Benton County, Minnesota",Benton, Minnesota,B19101_011,758,"$50,000 to $59,999"
"Benton County, Minnesota",Benton, Minnesota,B19101_012,1464,"$60,000 to $74,999"
"Benton County, Minnesota",Benton, Minnesota,B19101_013,1986,"$75,000 to $99,999"
"Benton County, Minnesota",Benton, Minnesota,B19101_014,1073,"$100,000 to $124,999"
"Benton County, Minnesota",Benton, Minnesota,B19101_015,721,"$125,000 to $149,999"
"Benton County, Minnesota",Benton, Minnesota,B19101_016,669,"$150,000 to $199,999"
"Benton County, Minnesota",Benton, Minnesota,B19101_017,296,"$200,000 or more"
"Big Stone County, Minnesota",Big Stone, Minnesota,B19101_002,46,"Less than $10,000"
"Big Stone County, Minnesota",Big Stone, Minnesota,B19101_003,24,"$10,000 to $14,999"
"Big Stone County, Minnesota",Big Stone, Minnesota,B19101_004,49,"$15,000 to $19,999"
"Big Stone County, Minnesota",Big Stone, Minnesota,B19101_005,43,"$20,000 to $24,999"
"Big Stone County, Minnesota",Big Stone, Minnesota,B19101_006,27,"$25,000 to $29,999"
"Big Stone County, Minnesota",Big Stone, Minnesota,B19101_007,40,"$30,000 to $34,999"
"Big Stone County, Minnesota",Big Stone, Minnesota,B19101_008,83,"$35,000 to $39,999"
"Big Stone County, Minnesota",Big Stone, Minnesota,B19101_009,93,"$40,000 to $44,999"
"Big Stone County, Minnesota",Big Stone, Minnesota,B19101_010,62,"$45,000 to $49,999"
"Big Stone County, Minnesota",Big Stone, Minnesota,B19101_011,130,"$50,000 to $59,999"
"Big Stone County, Minnesota",Big Stone, Minnesota,B19101_012,176,"$60,000 to $74,999"
"Big Stone County, Minnesota",Big Stone, Minnesota,B19101_013,265,"$75,000 to $99,999"
"Big Stone County, Minnesota",Big Stone, Minnesota,B19101_014,149,"$100,000 to $124,999"
"Big Stone County, Minnesota",Big Stone, Minnesota,B19101_015,103,"$125,000 to $149,999"
"Big Stone County, Minnesota",Big Stone, Minnesota,B19101_016,58,"$150,000 to $199,999"
"Big Stone County, Minnesota",Big Stone, Minnesota,B19101_017,69,"$200,000 or more"
"Blue Earth County, Minnesota",Blue Earth, Minnesota,B19101_002,325,"Less than $10,000"
"Blue Earth County, Minnesota",Blue Earth, Minnesota,B19101_003,484,"$10,000 to $14,999"
"Blue Earth County, Minnesota",Blue Earth, Minnesota,B19101_004,470,"$15,000 to $19,999"
"Blue Earth County, Minnesota",Blue Earth, Minnesota,B19101_005,421,"$20,000 to $24,999"
"Blue Earth County, Minnesota",Blue Earth, Minnesota,B19101_006,586,"$25,000 to $29,999"
"Blue Earth County, Minnesota",Blue Earth, Minnesota,B19101_007,625,"$30,000 to $34,999"
"Blue Earth County, Minnesota",Blue Earth, Minnesota,B19101_008,562,"$35,000 to $39,999"
"Blue Earth County, Minnesota",Blue Earth, Minnesota,B19101_009,475,"$40,000 to $44,999"
"Blue Earth County, Minnesota",Blue Earth, Minnesota,B19101_010,524,"$45,000 to $49,999"
"Blue Earth County, Minnesota",Blue Earth, Minnesota,B19101_011,1129,"$50,000 to $59,999"
"Blue Earth County, Minnesota",Blue Earth, Minnesota,B19101_012,1504,"$60,000 to $74,999"
"Blue Earth County, Minnesota",Blue Earth, Minnesota,B19101_013,2779,"$75,000 to $99,999"
"Blue Earth County, Minnesota",Blue Earth, Minnesota,B19101_014,1856,"$100,000 to $124,999"
"Blue Earth County, Minnesota",Blue Earth, Minnesota,B19101_015,1294,"$125,000 to $149,999"
"Blue Earth County, Minnesota",Blue Earth, Minnesota,B19101_016,1079,"$150,000 to $199,999"
"Blue Earth County, Minnesota",Blue Earth, Minnesota,B19101_017,863,"$200,000 or more"
"Brown County, Minnesota",Brown, Minnesota,B19101_002,106,"Less than $10,000"
"Brown County, Minnesota",Brown, Minnesota,B19101_003,126,"$10,000 to $14,999"
"Brown County, Minnesota",Brown, Minnesota,B19101_004,200,"$15,000 to $19,999"
"Brown County, Minnesota",Brown, Minnesota,B19101_005,167,"$20,000 to $24,999"
"Brown County, Minnesota",Brown, Minnesota,B19101_006,195,"$25,000 to $29,999"
"Brown County, Minnesota",Brown, Minnesota,B19101_007,350,"$30,000 to $34,999"
"Brown County, Minnesota",Brown, Minnesota,B19101_008,307,"$35,000 to $39,999"
"Brown County, Minnesota",Brown, Minnesota,B19101_009,337,"$40,000 to $44,999"
"Brown County, Minnesota",Brown, Minnesota,B19101_010,160,"$45,000 to $49,999"
"Brown County, Minnesota",Brown, Minnesota,B19101_011,641,"$50,000 to $59,999"
"Brown County, Minnesota",Brown, Minnesota,B19101_012,824,"$60,000 to $74,999"
"Brown County, Minnesota",Brown, Minnesota,B19101_013,1515,"$75,000 to $99,999"
"Brown County, Minnesota",Brown, Minnesota,B19101_014,997,"$100,000 to $124,999"
"Brown County, Minnesota",Brown, Minnesota,B19101_015,394,"$125,000 to $149,999"
"Brown County, Minnesota",Brown, Minnesota,B19101_016,336,"$150,000 to $199,999"
"Brown County, Minnesota",Brown, Minnesota,B19101_017,256,"$200,000 or more"
"Carlton County, Minnesota",Carlton, Minnesota,B19101_002,229,"Less than $10,000"
"Carlton County, Minnesota",Carlton, Minnesota,B19101_003,159,"$10,000 to $14,999"
"Carlton County, Minnesota",Carlton, Minnesota,B19101_004,138,"$15,000 to $19,999"
"Carlton County, Minnesota",Carlton, Minnesota,B19101_005,257,"$20,000 to $24,999"
"Carlton County, Minnesota",Carlton, Minnesota,B19101_006,322,"$25,000 to $29,999"
"Carlton County, Minnesota",Carlton, Minnesota,B19101_007,445,"$30,000 to $34,999"
"Carlton County, Minnesota",Carlton, Minnesota,B19101_008,384,"$35,000 to $39,999"
"Carlton County, Minnesota",Carlton, Minnesota,B19101_009,522,"$40,000 to $44,999"
"Carlton County, Minnesota",Carlton, Minnesota,B19101_010,253,"$45,000 to $49,999"
"Carlton County, Minnesota",Carlton, Minnesota,B19101_011,770,"$50,000 to $59,999"
"Carlton County, Minnesota",Carlton, Minnesota,B19101_012,1210,"$60,000 to $74,999"
"Carlton County, Minnesota",Carlton, Minnesota,B19101_013,1675,"$75,000 to $99,999"
"Carlton County, Minnesota",Carlton, Minnesota,B19101_014,1171,"$100,000 to $124,999"
"Carlton County, Minnesota",Carlton, Minnesota,B19101_015,695,"$125,000 to $149,999"
"Carlton County, Minnesota",Carlton, Minnesota,B19101_016,472,"$150,000 to $199,999"
"Carlton County, Minnesota",Carlton, Minnesota,B19101_017,409,"$200,000 or more"
"Carver County, Minnesota",Carver, Minnesota,B19101_002,317,"Less than $10,000"
"Carver County, Minnesota",Carver, Minnesota,B19101_003,107,"$10,000 to $14,999"
"Carver County, Minnesota",Carver, Minnesota,B19101_004,159,"$15,000 to $19,999"
"Carver County, Minnesota",Carver, Minnesota,B19101_005,283,"$20,000 to $24,999"
"Carver County, Minnesota",Carver, Minnesota,B19101_006,276,"$25,000 to $29,999"
"Carver County, Minnesota",Carver, Minnesota,B19101_007,446,"$30,000 to $34,999"
"Carver County, Minnesota",Carver, Minnesota,B19101_008,556,"$35,000 to $39,999"
"Carver County, Minnesota",Carver, Minnesota,B19101_009,604,"$40,000 to $44,999"
"Carver County, Minnesota",Carver, Minnesota,B19101_010,648,"$45,000 to $49,999"
"Carver County, Minnesota",Carver, Minnesota,B19101_011,1443,"$50,000 to $59,999"
"Carver County, Minnesota",Carver, Minnesota,B19101_012,2255,"$60,000 to $74,999"
"Carver County, Minnesota",Carver, Minnesota,B19101_013,3900,"$75,000 to $99,999"
"Carver County, Minnesota",Carver, Minnesota,B19101_014,3686,"$100,000 to $124,999"
"Carver County, Minnesota",Carver, Minnesota,B19101_015,3110,"$125,000 to $149,999"
"Carver County, Minnesota",Carver, Minnesota,B19101_016,3793,"$150,000 to $199,999"
"Carver County, Minnesota",Carver, Minnesota,B19101_017,5411,"$200,000 or more"
"Cass County, Minnesota",Cass, Minnesota,B19101_002,389,"Less than $10,000"
"Cass County, Minnesota",Cass, Minnesota,B19101_003,247,"$10,000 to $14,999"
"Cass County, Minnesota",Cass, Minnesota,B19101_004,270,"$15,000 to $19,999"
"Cass County, Minnesota",Cass, Minnesota,B19101_005,324,"$20,000 to $24,999"
"Cass County, Minnesota",Cass, Minnesota,B19101_006,341,"$25,000 to $29,999"
"Cass County, Minnesota",Cass, Minnesota,B19101_007,499,"$30,000 to $34,999"
"Cass County, Minnesota",Cass, Minnesota,B19101_008,471,"$35,000 to $39,999"
"Cass County, Minnesota",Cass, Minnesota,B19101_009,483,"$40,000 to $44,999"
"Cass County, Minnesota",Cass, Minnesota,B19101_010,477,"$45,000 to $49,999"
"Cass County, Minnesota",Cass, Minnesota,B19101_011,863,"$50,000 to $59,999"
"Cass County, Minnesota",Cass, Minnesota,B19101_012,1142,"$60,000 to $74,999"
"Cass County, Minnesota",Cass, Minnesota,B19101_013,1140,"$75,000 to $99,999"
"Cass County, Minnesota",Cass, Minnesota,B19101_014,776,"$100,000 to $124,999"
"Cass County, Minnesota",Cass, Minnesota,B19101_015,500,"$125,000 to $149,999"
"Cass County, Minnesota",Cass, Minnesota,B19101_016,413,"$150,000 to $199,999"
"Cass County, Minnesota",Cass, Minnesota,B19101_017,356,"$200,000 or more"
"Chippewa County, Minnesota",Chippewa, Minnesota,B19101_002,91,"Less than $10,000"
"Chippewa County, Minnesota",Chippewa, Minnesota,B19101_003,107,"$10,000 to $14,999"
"Chippewa County, Minnesota",Chippewa, Minnesota,B19101_004,75,"$15,000 to $19,999"
"Chippewa County, Minnesota",Chippewa, Minnesota,B19101_005,107,"$20,000 to $24,999"
"Chippewa County, Minnesota",Chippewa, Minnesota,B19101_006,102,"$25,000 to $29,999"
"Chippewa County, Minnesota",Chippewa, Minnesota,B19101_007,149,"$30,000 to $34,999"
"Chippewa County, Minnesota",Chippewa, Minnesota,B19101_008,194,"$35,000 to $39,999"
"Chippewa County, Minnesota",Chippewa, Minnesota,B19101_009,92,"$40,000 to $44,999"
"Chippewa County, Minnesota",Chippewa, Minnesota,B19101_010,115,"$45,000 to $49,999"
"Chippewa County, Minnesota",Chippewa, Minnesota,B19101_011,261,"$50,000 to $59,999"
"Chippewa County, Minnesota",Chippewa, Minnesota,B19101_012,427,"$60,000 to $74,999"
"Chippewa County, Minnesota",Chippewa, Minnesota,B19101_013,509,"$75,000 to $99,999"
"Chippewa County, Minnesota",Chippewa, Minnesota,B19101_014,468,"$100,000 to $124,999"
"Chippewa County, Minnesota",Chippewa, Minnesota,B19101_015,226,"$125,000 to $149,999"
"Chippewa County, Minnesota",Chippewa, Minnesota,B19101_016,194,"$150,000 to $199,999"
"Chippewa County, Minnesota",Chippewa, Minnesota,B19101_017,133,"$200,000 or more"
"Chisago County, Minnesota",Chisago, Minnesota,B19101_002,150,"Less than $10,000"
"Chisago County, Minnesota",Chisago, Minnesota,B19101_003,147,"$10,000 to $14,999"
"Chisago County, Minnesota",Chisago, Minnesota,B19101_004,147,"$15,000 to $19,999"
"Chisago County, Minnesota",Chisago, Minnesota,B19101_005,283,"$20,000 to $24,999"
"Chisago County, Minnesota",Chisago, Minnesota,B19101_006,258,"$25,000 to $29,999"
"Chisago County, Minnesota",Chisago, Minnesota,B19101_007,177,"$30,000 to $34,999"
"Chisago County, Minnesota",Chisago, Minnesota,B19101_008,518,"$35,000 to $39,999"
"Chisago County, Minnesota",Chisago, Minnesota,B19101_009,566,"$40,000 to $44,999"
"Chisago County, Minnesota",Chisago, Minnesota,B19101_010,487,"$45,000 to $49,999"
"Chisago County, Minnesota",Chisago, Minnesota,B19101_011,1005,"$50,000 to $59,999"
"Chisago County, Minnesota",Chisago, Minnesota,B19101_012,1775,"$60,000 to $74,999"
"Chisago County, Minnesota",Chisago, Minnesota,B19101_013,2689,"$75,000 to $99,999"
"Chisago County, Minnesota",Chisago, Minnesota,B19101_014,2411,"$100,000 to $124,999"
"Chisago County, Minnesota",Chisago, Minnesota,B19101_015,1913,"$125,000 to $149,999"
"Chisago County, Minnesota",Chisago, Minnesota,B19101_016,1305,"$150,000 to $199,999"
"Chisago County, Minnesota",Chisago, Minnesota,B19101_017,897,"$200,000 or more"
"Clay County, Minnesota",Clay, Minnesota,B19101_002,349,"Less than $10,000"
"Clay County, Minnesota",Clay, Minnesota,B19101_003,251,"$10,000 to $14,999"
"Clay County, Minnesota",Clay, Minnesota,B19101_004,285,"$15,000 to $19,999"
"Clay County, Minnesota",Clay, Minnesota,B19101_005,285,"$20,000 to $24,999"
"Clay County, Minnesota",Clay, Minnesota,B19101_006,549,"$25,000 to $29,999"
"Clay County, Minnesota",Clay, Minnesota,B19101_007,386,"$30,000 to $34,999"
"Clay County, Minnesota",Clay, Minnesota,B19101_008,439,"$35,000 to $39,999"
"Clay County, Minnesota",Clay, Minnesota,B19101_009,445,"$40,000 to $44,999"
"Clay County, Minnesota",Clay, Minnesota,B19101_010,536,"$45,000 to $49,999"
"Clay County, Minnesota",Clay, Minnesota,B19101_011,1154,"$50,000 to $59,999"
"Clay County, Minnesota",Clay, Minnesota,B19101_012,1870,"$60,000 to $74,999"
"Clay County, Minnesota",Clay, Minnesota,B19101_013,2995,"$75,000 to $99,999"
"Clay County, Minnesota",Clay, Minnesota,B19101_014,2113,"$100,000 to $124,999"
"Clay County, Minnesota",Clay, Minnesota,B19101_015,1494,"$125,000 to $149,999"
"Clay County, Minnesota",Clay, Minnesota,B19101_016,1257,"$150,000 to $199,999"
"Clay County, Minnesota",Clay, Minnesota,B19101_017,779,"$200,000 or more"
"Clearwater County, Minnesota",Clearwater, Minnesota,B19101_002,106,"Less than $10,000"
"Clearwater County, Minnesota",Clearwater, Minnesota,B19101_003,64,"$10,000 to $14,999"
"Clearwater County, Minnesota",Clearwater, Minnesota,B19101_004,87,"$15,000 to $19,999"
"Clearwater County, Minnesota",Clearwater, Minnesota,B19101_005,106,"$20,000 to $24,999"
"Clearwater County, Minnesota",Clearwater, Minnesota,B19101_006,136,"$25,000 to $29,999"
"Clearwater County, Minnesota",Clearwater, Minnesota,B19101_007,111,"$30,000 to $34,999"
"Clearwater County, Minnesota",Clearwater, Minnesota,B19101_008,83,"$35,000 to $39,999"
"Clearwater County, Minnesota",Clearwater, Minnesota,B19101_009,127,"$40,000 to $44,999"
"Clearwater County, Minnesota",Clearwater, Minnesota,B19101_010,101,"$45,000 to $49,999"
"Clearwater County, Minnesota",Clearwater, Minnesota,B19101_011,176,"$50,000 to $59,999"
"Clearwater County, Minnesota",Clearwater, Minnesota,B19101_012,294,"$60,000 to $74,999"
"Clearwater County, Minnesota",Clearwater, Minnesota,B19101_013,312,"$75,000 to $99,999"
"Clearwater County, Minnesota",Clearwater, Minnesota,B19101_014,227,"$100,000 to $124,999"
"Clearwater County, Minnesota",Clearwater, Minnesota,B19101_015,145,"$125,000 to $149,999"
"Clearwater County, Minnesota",Clearwater, Minnesota,B19101_016,83,"$150,000 to $199,999"
"Clearwater County, Minnesota",Clearwater, Minnesota,B19101_017,66,"$200,000 or more"
"Cook County, Minnesota",Cook, Minnesota,B19101_002,72,"Less than $10,000"
"Cook County, Minnesota",Cook, Minnesota,B19101_003,33,"$10,000 to $14,999"
"Cook County, Minnesota",Cook, Minnesota,B19101_004,41,"$15,000 to $19,999"
"Cook County, Minnesota",Cook, Minnesota,B19101_005,74,"$20,000 to $24,999"
"Cook County, Minnesota",Cook, Minnesota,B19101_006,77,"$25,000 to $29,999"
"Cook County, Minnesota",Cook, Minnesota,B19101_007,79,"$30,000 to $34,999"
"Cook County, Minnesota",Cook, Minnesota,B19101_008,41,"$35,000 to $39,999"
"Cook County, Minnesota",Cook, Minnesota,B19101_009,91,"$40,000 to $44,999"
"Cook County, Minnesota",Cook, Minnesota,B19101_010,70,"$45,000 to $49,999"
"Cook County, Minnesota",Cook, Minnesota,B19101_011,181,"$50,000 to $59,999"
"Cook County, Minnesota",Cook, Minnesota,B19101_012,269,"$60,000 to $74,999"
"Cook County, Minnesota",Cook, Minnesota,B19101_013,247,"$75,000 to $99,999"
"Cook County, Minnesota",Cook, Minnesota,B19101_014,174,"$100,000 to $124,999"
"Cook County, Minnesota",Cook, Minnesota,B19101_015,108,"$125,000 to $149,999"
"Cook County, Minnesota",Cook, Minnesota,B19101_016,96,"$150,000 to $199,999"
"Cook County, Minnesota",Cook, Minnesota,B19101_017,64,"$200,000 or more"
"Cottonwood County, Minnesota",Cottonwood, Minnesota,B19101_002,111,"Less than $10,000"
"Cottonwood County, Minnesota",Cottonwood, Minnesota,B19101_003,69,"$10,000 to $14,999"
"Cottonwood County, Minnesota",Cottonwood, Minnesota,B19101_004,66,"$15,000 to $19,999"
"Cottonwood County, Minnesota",Cottonwood, Minnesota,B19101_005,191,"$20,000 to $24,999"
"Cottonwood County, Minnesota",Cottonwood, Minnesota,B19101_006,129,"$25,000 to $29,999"
"Cottonwood County, Minnesota",Cottonwood, Minnesota,B19101_007,128,"$30,000 to $34,999"
"Cottonwood County, Minnesota",Cottonwood, Minnesota,B19101_008,153,"$35,000 to $39,999"
"Cottonwood County, Minnesota",Cottonwood, Minnesota,B19101_009,137,"$40,000 to $44,999"
"Cottonwood County, Minnesota",Cottonwood, Minnesota,B19101_010,105,"$45,000 to $49,999"
"Cottonwood County, Minnesota",Cottonwood, Minnesota,B19101_011,306,"$50,000 to $59,999"
"Cottonwood County, Minnesota",Cottonwood, Minnesota,B19101_012,459,"$60,000 to $74,999"
"Cottonwood County, Minnesota",Cottonwood, Minnesota,B19101_013,560,"$75,000 to $99,999"
"Cottonwood County, Minnesota",Cottonwood, Minnesota,B19101_014,382,"$100,000 to $124,999"
"Cottonwood County, Minnesota",Cottonwood, Minnesota,B19101_015,152,"$125,000 to $149,999"
"Cottonwood County, Minnesota",Cottonwood, Minnesota,B19101_016,124,"$150,000 to $199,999"
"Cottonwood County, Minnesota",Cottonwood, Minnesota,B19101_017,83,"$200,000 or more"
"Crow Wing County, Minnesota",Crow Wing, Minnesota,B19101_002,480,"Less than $10,000"
"Crow Wing County, Minnesota",Crow Wing, Minnesota,B19101_003,375,"$10,000 to $14,999"
"Crow Wing County, Minnesota",Crow Wing, Minnesota,B19101_004,429,"$15,000 to $19,999"
"Crow Wing County, Minnesota",Crow Wing, Minnesota,B19101_005,662,"$20,000 to $24,999"
"Crow Wing County, Minnesota",Crow Wing, Minnesota,B19101_006,729,"$25,000 to $29,999"
"Crow Wing County, Minnesota",Crow Wing, Minnesota,B19101_007,792,"$30,000 to $34,999"
"Crow Wing County, Minnesota",Crow Wing, Minnesota,B19101_008,834,"$35,000 to $39,999"
"Crow Wing County, Minnesota",Crow Wing, Minnesota,B19101_009,899,"$40,000 to $44,999"
"Crow Wing County, Minnesota",Crow Wing, Minnesota,B19101_010,732,"$45,000 to $49,999"
"Crow Wing County, Minnesota",Crow Wing, Minnesota,B19101_011,1595,"$50,000 to $59,999"
"Crow Wing County, Minnesota",Crow Wing, Minnesota,B19101_012,2266,"$60,000 to $74,999"
"Crow Wing County, Minnesota",Crow Wing, Minnesota,B19101_013,2877,"$75,000 to $99,999"
"Crow Wing County, Minnesota",Crow Wing, Minnesota,B19101_014,1982,"$100,000 to $124,999"
"Crow Wing County, Minnesota",Crow Wing, Minnesota,B19101_015,1081,"$125,000 to $149,999"
